date,NDVI_mean,NDVI_min,NDVI_max,NDSI_mean,NDSI_min,NDSI_max,EVI_mean,EVI_min,EVI_max,NDRE_mean,NDRE_min,NDRE_max,RECI_mean,RECI_min,RECI_max,CAB_mean,CAB_min,CAB_max,SAVI_mean,SAVI_min,SAVI_max,DWSI_mean,DWSI_min,DWSI_max,MSAVI_mean,MSAVI_min,MSAVI_max
2022-08-01,-0.006579157612093016,-0.09926417544365893,0.05345722215518282,0.006579157612093016,-0.05345722215518282,0.09926417544365893,-65125.10541591166,-88217,-46072.5,-0.006579094760472629,-0.09926302971542675,0.05345670610154602,0.9871841980222983,0.8193988712429453,1.1129525752167262,0.17446309154746797,-0.015556579857109898,0.26833187262635116,-0.00986844180721352,-0.14889089269612263,0.08018341428097378,0.3195780191308071,0.19391853126792885,0.5268022181146026,-1.6576003241287076e-06,-3.529898371778744e-05,1.1623996982476634e-05
2019-12-10,0.7306649069888281,0.1978319783197832,0.8535875888817065,-0.7306649069888281,-0.8535875888817065,-0.1978319783197832,2444.2383751029215,-8806,9261,0.7306298804498635,0.19782340061135562,0.8535655186679078,6.83650927101057,1.4932432432432432,12.660044150110375,1.0728051242580592,0.636250444681608,1.2016922471467926,1.0958331909413002,0.29670776317572145,1.2802779348792115,0.27975271109243915,-0.25612848689771767,0.5070132013201321,0.00029314848158606575,0.00014939698191990874,0.0008829380445329514
2021-04-13,0.3396785797054295,0.012826837691169216,0.6906037870668096,-0.3396785797054295,-0.6906037870668096,-0.012826837691169216,-11244.224329409135,-49804,2642,0.3396662247544923,0.012826668946963368,0.6905840490446862,2.265032391023647,1.0259870064967516,5.464203233256351,0.7377054543536612,0.38167226577081004,1.0107296137339055,0.5094599604134974,0.01923946557040082,1.0358131642404216,0.11806962240929939,-0.13491012298959318,0.367614180772916,0.0001525935642643034,4.111816067259916e-06,0.00032059056567424154
2024-02-07,0.6880473142240602,0.1566150178784267,0.8422999327505044,-0.6880473142240602,-0.8422999327505044,-0.1566150178784267,1490.4543485888685,-11671.5,8512,0.6880130449072784,0.15660904470866427,0.8422772756617173,5.873844398652037,1.3713962690785755,11.68230277185501,1.0581759024275978,0.6418869755032743,1.1907593778591035,1.0319103513294863,0.23489452985341439,1.2633437000924603,0.22261481281602127,-0.3271574841540712,0.5420047108086888,0.00029961655042039286,0.00010769316382126129,0.0007686760692992594
2018-10-01,0.5712936361312506,0.03442956314423953,0.7957883560431782,-0.5712936361312506,-0.7957883560431782,-0.03442956314423953,-1769.2060223425124,-50043,6383,0.5712691880827209,0.034429176869202785,0.7957658250695433,4.224643667216514,1.0713144517066087,8.793760831889081,0.8923384584073598,0.45097096712170737,1.0841584158415842,0.8568258652356137,0.05164253409529152,1.1935769264796956,0.24426341535868387,-0.10957683741648107,0.477751756440281,0.00024302798733035624,9.023620010091634e-06,0.0004898305375645115
2023-09-20,0.2924713088969545,0.15005359056806003,0.5213961271814487,-0.2924713088969545,-0.5213961271814487,-0.15005359056806003,-9517.006843138675,-21154,-2952,0.2924606451963263,0.15005037405414676,0.5213761845112308,1.8488775798290917,1.3530895334174022,3.178821178821179,0.6005216874392161,0.4829273844753016,0.7838758516275549,0.4386569812011182,0.22506530912988143,0.7820007171029043,0.19860783377288585,0.07175131031989879,0.35383934498782915,0.00015590541522831914,6.0785139175052235e-05,0.0002622102387413562
2018-03-15,0.44782038435971794,-0.08965882041787887,0.7923356882894456,-0.44782038435971794,-0.7923356882894456,0.08965882041787887,-6526.7007475145765,-51049,5552.5,0.4477968920820684,-0.0896550264998043,0.7923085486260373,3.247468592396004,0.8354368932038835,8.630927835051546,0.8529862960624486,0.37237415774871185,1.1630360789652825,0.6716204719014471,-0.13447044823482746,1.1883763245210317,0.1288555145199036,-0.45878568556493765,0.49615115465360393,0.00025630642026558946,-0.00011438936405296195,0.0008038962982454742
2017-04-04,0.12534714140860173,-0.014007406214780228,0.6110350225004891,-0.12534714140860173,-0.6110350225004891,0.014007406214780228,-31104.131200725522,-71761,-308,0.12534295724201924,-0.014007225796479839,0.6110158946305732,1.365234967483077,0.9723721816449666,4.141851106639839,0.547487569927687,0.3114615940284132,0.9973717146433041,0.1880011004326946,-0.02101026363453411,0.9164628778245133,0.08067625746708787,-0.1653296128357168,0.4001473839351511,6.243432987078958e-05,-4.638824800147856e-06,0.00035987181073895367
2019-09-16,0.10359533925408862,-0.013539651837524178,0.32157177225340816,-0.10359533925408862,-0.32157177225340816,0.013539651837524178,-26849.49431941598,-38293.5,-9402.5,0.10359326336079416,-0.013539329520499438,0.32156145753143445,1.235526262248021,0.9732824427480916,1.9479905437352245,0.49702342705122016,0.39967049198954663,0.6893925145758887,0.1553832785543488,-0.020307966971658112,0.4823093114162574,0.10665954977115787,-0.048340657675405366,0.24005134788189988,4.127958704222442e-05,-8.27834130528994e-06,0.0001503917997940936
2020-05-08,0.056168033213986064,0.009153153153153152,0.29898804047838085,-0.056168033213986064,-0.29898804047838085,-0.009153153153153152,-41520.915995907766,-51530,-12608,0.0561672471311161,0.009153047604496093,0.29898070577845376,1.120649011024586,1.0184754146057609,1.853018372703412,0.35164052792895295,0.262353393578158,0.5959647338080706,0.08424836517092485,0.013729234982523153,0.44844768110387123,0.20296493441554733,0.07661242427841787,0.2847585197574744,1.7121592068116188e-05,2.590726304423105e-06,0.00010864761347396034
2021-01-13,0.016742775346150256,-0.05355504587155963,0.06609754566568325,-0.016742775346150256,-0.06609754566568325,0.05355504587155963,-64685.624501158374,-72993.5,-51692.5,0.01674262370202689,-0.05355455454537114,0.06609688183409118,1.0344521269740239,0.898334603243714,1.1415512837747008,0.2484642759978791,0.12804171494785632,0.3047173083593479,0.025113452201132206,-0.08033026576072934,0.09914320685434516,0.2670484964435708,0.16779649171849884,0.40530799475753604,3.5828943009855327e-06,-1.371104527770277e-05,1.4600148064678793e-05
2021-03-04,0.6826676406330686,0.1479005081572613,0.827266238401142,-0.6826676406330686,-0.827266238401142,-0.1479005081572613,1553.25953050999,-12047.5,6042.5,0.6826367242137225,0.14789417944137187,0.8272347471902093,5.763667532129221,1.347143753923415,10.578512396694215,1.062308337980571,0.6745703044108511,1.1883614088820829,1.0238565543577953,0.22182109907741676,1.2407517544903057,0.2074732601930715,-0.3267374517374517,0.4610149718063387,0.00027142481825038854,9.39782152017867e-05,0.0005252701999397978
